date,year,month,month_name,day,day_of_week,city,crop,market_id,min_price,max_price,weight_kg,min_price_per_kg,max_price_per_kg,avg_price_per_kg,price_range_per_kg,temperature_c,rainfall_mm,weather_condition,inflation_rate_percent,fuel_type,old_price,new_price,fuel_price_change,market_category,supply_status,demand_level,vendor_type,latitude,longitude,season,price_status,price_outlier_flag
11/13/2025,2025,11,November,13,Thursday,islamabad,rice,834,275.75,303.89,1,275.75,303.89,289.82,28.14,16.07,0,normal,15.5,unknown,272.52,307.01,34.49,unknown,low,medium,middleman,33.68,73.05,autumn,above_fair_price,capped
11/13/2025,2025,11,November,13,Thursday,multan,onion,183,164.27,181.03,50,164.27,181.03,172.65,16.76,20.28,0,normal,15.5,unknown,158.8,182.35,23.55,farmer_market,low,high,cooperative,30.16,70.05,autumn,below_fair_price,normal
11/13/2025,2025,11,November,13,Thursday,peshawar,tomato,pes_tom_20251113,218.21,240.48,5,218.21,240.48,229.345,22.27,14.09,0,cold,15.5,unknown,155.62,246.05,49.31,local_market,high,medium,small_farmer,34.02,67.21,autumn,above_fair_price,normal
11/13/2025,2025,11,November,13,Thursday,peshawar,wheat,787,191.16,210.67,100,191.16,210.67,200.915,19.51,14.09,0,cold,15.5,unknown,189.05,210.89,21.84,cooperative,high,low,cooperative,34.02,67.59,autumn,below_fair_price,normal
11/14/2025,2025,11,November,14,Friday,islamabad,potato,181,122.74,135.26,20,122.74,135.26,129,12.52,16.46,0,normal,15.5,unknown,121.68,137.88,16.2,cooperative,medium,high,unknown,33.68,64.05,autumn,above_fair_price,normal
11/14/2025,2025,11,November,14,Friday,multan,onion,369,158.74,174.94,1,158.74,174.94,166.84,16.2,21.35,0,normal,15.5,unknown,151.86,178.82,26.96,wholesale,high,unknown,unknown,31.11,71.52,autumn,above_fair_price,capped
11/15/2025,2025,11,November,15,Saturday,karachi,tomato,229,214.96,236.9,25,214.96,236.9,225.93,21.94,23.13,0,normal,15.5,unknown,214.74,241.75,27.01,open_market,unknown,unknown,retailer,24.86,67,autumn,above_fair_price,normal
11/15/2025,2025,11,November,15,Saturday,lahore,tomato,415,205.88,226.89,5,205.88,226.89,216.385,21.01,17.78,0,normal,15.5,unknown,201.28,180.35,-6.05,cooperative,medium,unknown,retailer,36.51,61.52,autumn,above_fair_price,normal
11/15/2025,2025,11,November,15,Saturday,multan,tomato,827,208.95,230.27,20,208.95,230.27,219.61,21.32,20.78,0,normal,15.5,unknown,205.43,231.72,26.29,unknown,unknown,low,small_farmer,35.85,61.03,autumn,above_fair_price,normal
11/15/2025,2025,11,November,15,Saturday,peshawar,tomato,pes_tom_20251115,224.7,247.63,1,224.7,247.63,236.165,22.93,14.23,0,cold,15.5,unknown,218.15,249.32,31.17,cooperative,high,unknown,unknown,34.02,72.79,autumn,above_fair_price,capped
11/16/2025,2025,11,November,16,Sunday,karachi,onion,380,160.68,177.08,10,160.68,177.08,168.88,16.4,24.06,0,normal,15.5,unknown,158.58,180.69,22.11,farmer_market,high,low,unknown,28.81,67,autumn,above_fair_price,normal
11/16/2025,2025,11,November,16,Sunday,karachi,rice,119,269.55,297.06,20,269.55,297.06,283.305,27.51,24.06,0,normal,15.5,unknown,155.62,180.35,24.73,cooperative,unknown,unknown,cooperative,24.53,74.96,autumn,above_fair_price,normal
11/16/2025,2025,11,November,16,Sunday,karachi,wheat,790,192.43,212.07,25,192.43,212.07,202.25,19.64,24.06,0,normal,15.5,unknown,188.82,215.29,26.47,wholesale,medium,high,cooperative,25.87,65.99,autumn,fair_price,normal
11/16/2025,2025,11,November,16,Sunday,peshawar,onion,pes_oni_20251116,156.37,172.32,5,156.37,172.32,164.345,15.95,15.32,0,normal,15.5,unknown,153.26,182.23,28.97,wholesale,unknown,high,unknown,34.02,71.52,autumn,above_fair_price,capped
11/17/2025,2025,11,November,17,Monday,karachi,onion,434,161.55,178.04,20,161.55,178.04,169.795,16.49,25.32,0,normal,15.5,unknown,153.78,187.05,33.27,cooperative,unknown,low,unknown,29.93,67,autumn,above_fair_price,normal
11/17/2025,2025,11,November,17,Monday,lahore,onion,lah_oni_20251117,160.64,177.03,20,160.64,177.03,168.835,16.39,17.56,0,normal,15.5,unknown,160.23,180.35,20.12,local_market,medium,high,small_farmer,31.52,69.02,autumn,above_fair_price,normal
11/18/2025,2025,11,November,18,Tuesday,islamabad,wheat,640,177.71,195.85,20,177.71,195.85,186.78,18.14,16.8,0,normal,15.5,unknown,173.32,196.15,22.83,unknown,medium,unknown,retailer,33.68,73.82,autumn,above_fair_price,normal
11/20/2025,2025,11,November,20,Thursday,karachi,onion,kar_oni_20251120,154.63,170.41,25,154.63,170.41,162.52,15.78,23.38,0,normal,15.5,petrol,155.62,177.63,22.01,farmer_market,medium,unknown,unknown,24.86,73.63,autumn,above_fair_price,normal
11/20/2025,2025,11,November,20,Thursday,karachi,potato,260,123.03,135.58,100,123.03,135.58,129.305,12.55,23.38,0,normal,15.5,unknown,120.25,139.31,19.06,wholesale,unknown,medium,unknown,24.86,66.43,autumn,below_fair_price,normal
11/20/2025,2025,11,November,20,Thursday,lahore,potato,753,118.3,130.37,5,118.3,130.37,124.335,12.07,17.62,0,normal,15.5,unknown,114.6,180.35,49.31,wholesale,unknown,high,retailer,35.09,73.58,autumn,above_fair_price,normal
11/21/2025,2025,11,November,21,Friday,lahore,potato,357,127.55,140.57,10,127.55,140.57,134.06,13.02,17.29,0,normal,15.5,unknown,124.66,142.45,17.79,retail,unknown,unknown,unknown,31.52,74.36,autumn,above_fair_price,normal
11/21/2025,2025,11,November,21,Friday,peshawar,onion,950,158.49,174.67,100,158.49,174.67,166.58,16.18,12.53,0,cold,15.5,unknown,156.39,177.83,21.44,unknown,unknown,high,retailer,29.22,71.52,autumn,below_fair_price,normal
11/21/2025,2025,11,November,21,Friday,peshawar,wheat,492,157.49,175.08,5,157.49,175.08,166.285,17.59,12.53,0,cold,15.5,unknown,155.62,194.48,38.86,farmer_market,low,medium,unknown,35.96,74.04,autumn,above_fair_price,normal
11/22/2025,2025,11,November,22,Saturday,multan,tomato,937,215.57,237.56,25,215.57,237.56,226.565,21.99,18.79,0,normal,15.5,unknown,209.12,240.27,31.15,unknown,high,unknown,unknown,30.16,74.88,autumn,above_fair_price,normal
11/22/2025,2025,11,November,22,Saturday,peshawar,onion,100,109.45,170.82,5,109.45,170.82,140.135,61.37,12.68,0,cold,15.5,unknown,168.29,180.35,12.06,unknown,low,medium,small_farmer,34.02,71.52,autumn,above_fair_price,capped
11/24/2025,2025,11,November,24,Monday,lahore,tomato,666,219.47,241.86,10,219.47,241.86,230.665,22.39,15.96,0,normal,15.5,unknown,209.07,255.73,46.66,middleman_market,medium,low,unknown,24.92,62.47,autumn,above_fair_price,normal
11/25/2025,2025,11,November,25,Tuesday,islamabad,tomato,683,208.67,229.96,20,208.67,229.96,219.315,21.29,14.15,0,cold,15.5,unknown,208.19,180.35,-6.05,local_market,high,low,unknown,25.14,73.05,autumn,above_fair_price,normal
11/25/2025,2025,11,November,25,Tuesday,lahore,potato,lah_pot_20251125,118.43,130.51,100,118.43,130.51,124.47,12.08,15.16,0,normal,15.5,unknown,113.26,133.76,20.5,wholesale,unknown,medium,unknown,31.52,72.99,autumn,below_fair_price,normal
11/27/2025,2025,11,November,27,Thursday,islamabad,rice,803,261.3,287.97,5,261.3,287.97,274.635,26.67,14.58,0,cold,15.5,unknown,256.02,291,34.98,unknown,medium,medium,retailer,33.68,73.05,autumn,above_fair_price,normal
11/27/2025,2025,11,November,27,Thursday,islamabad,tomato,isl_tom_20251127,219.27,241.65,1,219.27,241.65,230.46,22.38,14.58,0,cold,15.5,diesel,155.62,180.35,24.73,wholesale,low,high,retailer,25.8,71.65,autumn,above_fair_price,capped
11/27/2025,2025,11,November,27,Thursday,lahore,tomato,181,220.5,243,25,220.5,243,231.75,22.5,15.05,0,normal,15.5,unknown,213.31,252.98,39.67,wholesale,high,low,middleman,35.88,74.36,autumn,above_fair_price,normal
11/28/2025,2025,11,November,28,Friday,karachi,onion,kar_oni_20251128,169.33,186.61,1,169.33,186.61,177.97,17.28,21.37,0,normal,15.5,unknown,165.86,189.5,23.64,farmer_market,medium,unknown,cooperative,24.86,67,autumn,above_fair_price,capped
11/28/2025,2025,11,November,28,Friday,peshawar,potato,pes_pot_20251128,127.51,140.52,5,127.51,140.52,134.015,13.01,11.86,0,cold,15.5,unknown,125.06,145.64,20.58,open_market,high,unknown,unknown,34.02,71.52,autumn,above_fair_price,capped
11/29/2025,2025,11,November,29,Saturday,multan,rice,253,280.77,309.42,25,280.77,309.42,295.095,28.65,16.95,0,normal,15.5,unknown,278.33,315.58,37.25,unknown,high,unknown,unknown,30.16,66.89,autumn,fair_price,normal
11/30/2025,2025,11,November,30,Sunday,islamabad,rice,855,278.71,307.15,50,278.71,307.15,292.93,28.44,13.96,0,cold,15.5,unknown,155.62,309.7,49.31,farmer_market,unknown,medium,retailer,33.44,68.02,autumn,below_fair_price,normal
11/30/2025,2025,11,November,30,Sunday,islamabad,tomato,524,214.57,236.47,1,214.57,236.47,225.52,21.9,13.96,0,cold,15.5,unknown,208.76,237.13,28.37,cooperative,medium,unknown,middleman,33.68,73.05,autumn,above_fair_price,capped
11/30/2025,2025,11,November,30,Sunday,islamabad,wheat,877,189.13,208.43,5,189.13,208.43,198.78,19.3,13.96,0,cold,15.5,diesel,185.39,215.32,29.93,farmer_market,unknown,low,small_farmer,33.68,73.05,autumn,above_fair_price,normal
11/30/2025,2025,11,November,30,Sunday,lahore,tomato,448,225.65,248.67,10,225.65,248.67,237.16,23.02,18.24,0,normal,15.5,unknown,215.39,252.8,37.41,retail,high,medium,middleman,27.16,74.36,autumn,above_fair_price,normal
11/30/2025,2025,11,November,30,Sunday,lahore,wheat,792,183.92,202.69,1,183.92,202.69,193.305,18.77,14.75,0,cold,15.5,unknown,176.55,208.59,32.04,retail,unknown,medium,middleman,29,74.36,autumn,above_fair_price,capped
11/30/2025,2025,11,November,30,Sunday,peshawar,potato,pes_pot_20251130,121.7,134.11,1,121.7,134.11,127.905,12.41,11.78,0,cold,15.5,petrol,115.75,139.06,23.31,retail,unknown,unknown,retailer,33.2,64.09,autumn,above_fair_price,capped
12/1/2025,2025,12,December,1,Monday,lahore,rice,965,269.54,297.04,25,269.54,297.04,283.29,27.5,15.81,0,normal,15.5,petrol,259.81,297.9,38.09,retail,low,unknown,cooperative,31.52,74.36,winter,fair_price,normal
12/1/2025,2025,12,December,1,Monday,multan,potato,408,117.57,129.57,50,117.57,129.57,123.57,12,17.17,0,normal,15.5,unknown,116.94,136.37,19.43,middleman_market,unknown,high,unknown,28.14,71.52,winter,below_fair_price,normal
12/1/2025,2025,12,December,1,Monday,peshawar,onion,pes_oni_20251201,109.45,156.28,5,109.45,156.28,132.865,46.83,12.02,0,cold,15.5,unknown,153.19,177.41,24.22,unknown,high,unknown,unknown,34.02,71.52,winter,above_fair_price,normal
12/2/2025,2025,12,December,2,Tuesday,islamabad,onion,isl_oni_20251202,151.55,167.02,20,151.55,167.02,159.285,15.47,13.73,0,cold,15.5,unknown,148.89,169.01,20.12,cooperative,medium,unknown,middleman,33.68,73.05,winter,above_fair_price,normal
12/2/2025,2025,12,December,2,Tuesday,lahore,wheat,lah_whe_20251202,191.98,211.57,5,191.98,211.57,201.775,19.59,14.04,0,cold,15.5,unknown,186.79,215.14,28.35,unknown,unknown,high,wholesaler,32.06,74.36,winter,above_fair_price,normal
12/2/2025,2025,12,December,2,Tuesday,multan,wheat,689,172.17,189.74,50,172.17,189.74,180.955,17.57,17.76,0,normal,15.5,unknown,167.86,191.08,23.22,open_market,unknown,high,small_farmer,30.16,71.52,winter,below_fair_price,normal
12/2/2025,2025,12,December,2,Tuesday,peshawar,potato,pes_pot_20251202,122.63,135.14,100,122.63,135.14,128.885,12.51,10.92,0,cold,15.5,diesel,120.62,180.35,49.31,cooperative,unknown,unknown,small_farmer,34.02,66.68,winter,below_fair_price,normal
12/3/2025,2025,12,December,3,Wednesday,islamabad,wheat,892,176.21,194.19,50,176.21,194.19,185.2,17.98,13.48,0,cold,15.5,unknown,155.62,196.49,40.88,cooperative,unknown,medium,unknown,27.55,74.35,winter,below_fair_price,normal
12/3/2025,2025,12,December,3,Wednesday,karachi,rice,132,230.95,272.66,50,230.95,272.66,251.805,41.71,20.25,0,normal,15.5,unknown,271.2,180.35,-6.05,retail,low,unknown,small_farmer,36.16,72.62,winter,below_fair_price,normal
12/3/2025,2025,12,December,3,Wednesday,karachi,wheat,394,185.13,204.02,10,185.13,204.02,194.575,18.89,20.25,0,normal,15.5,unknown,155.62,180.35,24.73,unknown,high,low,cooperative,24.86,67,winter,above_fair_price,normal
12/3/2025,2025,12,December,3,Wednesday,lahore,potato,755,128.51,141.62,10,128.51,141.62,135.065,13.11,14.58,0,cold,15.5,unknown,155.62,180.35,24.73,cooperative,medium,low,vendor,31.52,74.13,winter,above_fair_price,normal
12/3/2025,2025,12,December,3,Wednesday,peshawar,tomato,135,222.36,245.05,100,222.36,245.05,233.705,22.69,10.72,0,cold,15.5,unknown,215.55,180.35,-6.05,cooperative,unknown,low,small_farmer,31.94,71.52,winter,below_fair_price,normal
12/4/2025,2025,12,December,4,Thursday,islamabad,potato,382,128.6,141.72,20,128.6,141.72,135.16,13.12,14.42,0,cold,15.5,unknown,155.62,149.51,-6.05,middleman_market,high,medium,unknown,33.68,73.05,winter,above_fair_price,normal
12/4/2025,2025,12,December,4,Thursday,karachi,onion,647,109.89,159.9,5,109.89,159.9,134.895,50.01,21.16,0,normal,15.5,unknown,155.62,177.24,21.62,retail,medium,unknown,cooperative,24.85,67,winter,above_fair_price,normal
12/4/2025,2025,12,December,4,Thursday,lahore,rice,807,259.23,285.69,1,259.23,285.69,272.46,26.46,14.89,0,cold,15.5,diesel,256.53,291.89,35.36,retail,medium,high,unknown,33.03,74.36,winter,above_fair_price,capped
12/4/2025,2025,12,December,4,Thursday,multan,potato,220,118.02,130.06,100,118.02,130.06,124.04,12.04,16.84,0,normal,15.5,unknown,114.48,132.03,17.55,open_market,unknown,unknown,retailer,32,71.97,winter,below_fair_price,normal
12/4/2025,2025,12,December,4,Thursday,peshawar,onion,552,165.47,182.36,20,165.47,182.36,173.915,16.89,12.56,0,cold,15.5,unknown,155.62,184.73,29.11,middleman_market,low,unknown,unknown,34.02,71.52,winter,above_fair_price,normal
12/5/2025,2025,12,December,5,Friday,islamabad,onion,526,168.58,185.78,20,168.58,185.78,177.18,17.2,13.2,0,cold,15.5,unknown,163.67,188.99,25.32,wholesale,low,unknown,retailer,30.7,62.04,winter,above_fair_price,normal
12/5/2025,2025,12,December,5,Friday,karachi,tomato,641,209.27,230.62,5,209.27,230.62,219.945,21.35,22.31,0,normal,15.5,unknown,155.62,234.13,49.31,middleman_market,high,high,cooperative,31.84,67,winter,above_fair_price,normal
12/5/2025,2025,12,December,5,Friday,peshawar,potato,550,75.16,129.01,50,75.16,129.01,102.085,53.85,12.21,0,cold,15.5,unknown,114.15,134.7,20.55,middleman_market,high,unknown,wholesaler,34.02,74.42,winter,below_fair_price,normal
12/6/2025,2025,12,December,6,Saturday,multan,potato,mul_pot_20251206,120.73,133.05,25,120.73,133.05,126.89,12.32,15.64,0,normal,15.5,unknown,119.79,138.57,18.78,cooperative,unknown,medium,wholesaler,29.42,71.52,winter,above_fair_price,normal
12/6/2025,2025,12,December,6,Saturday,peshawar,rice,937,281.94,310.71,20,281.94,310.71,296.325,28.77,11.4,0,cold,15.5,diesel,273.11,310.85,37.74,cooperative,unknown,medium,unknown,33.13,66.6,winter,above_fair_price,normal
12/7/2025,2025,12,December,7,Sunday,karachi,potato,787,120.19,132.46,5,120.19,132.46,126.325,12.27,22.05,0,normal,15.5,unknown,116.55,133.5,16.95,wholesale,unknown,high,unknown,24.86,69.4,winter,above_fair_price,capped
12/8/2025,2025,12,December,8,Monday,peshawar,potato,666,82.4,126.57,25,82.4,126.57,104.485,44.17,12.42,0,cold,15.5,unknown,123.09,139.5,16.41,middleman_market,unknown,low,wholesaler,27.37,74.7,winter,fair_price,normal
12/9/2025,2025,12,December,9,Tuesday,lahore,potato,103,7.12,82.28,100,7.12,82.28,44.7,75.16,14.66,0,cold,15.5,unknown,122.25,142.7,20.45,farmer_market,high,medium,unknown,31.52,74.36,winter,below_fair_price,normal
12/9/2025,2025,12,December,9,Tuesday,peshawar,rice,118,279.9,308.46,10,279.9,308.46,294.18,28.56,13.58,0,cold,15.5,unknown,277.64,180.35,-6.05,local_market,unknown,unknown,unknown,34.02,71.52,winter,above_fair_price,normal
12/10/2025,2025,12,December,10,Wednesday,lahore,onion,131,167.05,184.1,1,167.05,184.1,175.575,17.05,16.02,0,normal,15.5,unknown,164.36,185.54,21.18,retail,unknown,unknown,cooperative,31.52,74.36,winter,above_fair_price,capped
12/10/2025,2025,12,December,10,Wednesday,multan,onion,241,118.76,130.88,5,118.76,130.88,124.82,12.12,27.32,0,normal,15.5,diesel,115.6,180.35,49.31,farmer_market,unknown,low,retailer,30.16,69.59,winter,above_fair_price,normal
12/11/2025,2025,12,December,11,Thursday,karachi,tomato,910,209.14,230.48,1,209.14,230.48,219.81,21.34,21.52,0,normal,15.5,unknown,208.86,233.8,24.94,farmer_market,unknown,medium,unknown,24.86,61,winter,above_fair_price,capped
12/12/2025,2025,12,December,12,Friday,lahore,onion,750,159.15,175.39,20,159.15,175.39,167.27,16.24,16.74,0,normal,15.5,unknown,153.95,180.35,26.4,local_market,low,low,unknown,31.52,62.73,winter,above_fair_price,normal
12/12/2025,2025,12,December,12,Friday,multan,rice,mul_ric_20251212,281.91,310.67,10,281.91,310.67,296.29,28.76,18.97,0,normal,15.5,unknown,278.76,316.65,37.89,open_market,unknown,high,unknown,30.16,71.52,winter,above_fair_price,normal
12/13/2025,2025,12,December,13,Saturday,lahore,rice,866,266.08,293.23,20,266.08,293.23,279.655,27.15,12.4,0,cold,15.5,unknown,260.42,297.95,37.53,retail,unknown,unknown,unknown,25.76,74.36,winter,above_fair_price,normal
12/13/2025,2025,12,December,13,Saturday,peshawar,onion,pes_oni_20251213,157.5,173.57,1,157.5,173.57,165.535,16.07,13.38,0,cold,15.5,unknown,155.62,173.67,18.05,cooperative,medium,unknown,unknown,34.02,71.52,winter,above_fair_price,capped
12/14/2025,2025,12,December,14,Sunday,lahore,onion,130,165.76,182.68,50,165.76,182.68,174.22,16.92,14.05,0,cold,15.5,unknown,158.15,180.35,22.2,open_market,unknown,high,unknown,26.94,74.36,winter,below_fair_price,normal
12/14/2025,2025,12,December,14,Sunday,multan,wheat,mul_whe_20251214,142.66,212.66,100,142.66,212.66,177.66,70,13.56,0,cold,15.5,unknown,192.13,217.16,25.03,middleman_market,low,high,unknown,30.16,71.52,winter,below_fair_price,normal
12/14/2025,2025,12,December,14,Sunday,peshawar,onion,958,156.67,172.66,25,156.67,172.66,164.665,15.99,12.26,0,cold,15.5,unknown,153.04,174.3,21.26,local_market,unknown,unknown,unknown,34.02,72.35,winter,above_fair_price,normal
12/15/2025,2025,12,December,15,Monday,islamabad,potato,748,119.76,131.98,20,119.76,131.98,125.87,12.22,14.69,0,cold,15.5,petrol,116.74,180.35,49.31,retail,high,unknown,unknown,30.45,73.05,winter,above_fair_price,normal
12/15/2025,2025,12,December,15,Monday,multan,wheat,732,188.26,207.47,25,188.26,207.47,197.865,19.21,15.73,0,normal,15.5,unknown,187.24,180.35,-6.05,open_market,unknown,unknown,small_farmer,30.16,63.19,winter,fair_price,normal
12/15/2025,2025,12,December,15,Monday,peshawar,tomato,185,212.91,234.63,20,212.91,234.63,223.77,21.72,11.47,0.01,cold,15.5,unknown,212.39,237.65,25.26,farmer_market,unknown,unknown,unknown,34.02,69.89,winter,above_fair_price,normal
12/16/2025,2025,12,December,16,Tuesday,islamabad,potato,575,123.28,135.86,25,123.28,135.86,129.57,12.58,15.81,0,normal,15.5,diesel,121.73,137.55,15.82,local_market,high,medium,unknown,33.68,73.05,winter,above_fair_price,normal
12/16/2025,2025,12,December,16,Tuesday,karachi,onion,kar_oni_20251216,168.91,186.15,20,168.91,186.15,177.53,17.24,21.5,0,normal,15.5,unknown,165.44,187.36,21.92,retail,unknown,unknown,small_farmer,24.86,67.94,winter,above_fair_price,normal
12/17/2025,2025,12,December,17,Wednesday,lahore,tomato,lah_tom_20251217,211.78,233.39,20,211.78,233.39,222.585,21.61,16.65,0,normal,15.5,petrol,207.8,236.86,29.06,open_market,unknown,unknown,cooperative,31.52,74.36,winter,above_fair_price,normal
12/17/2025,2025,12,December,17,Wednesday,lahore,wheat,lah_whe_20251217,178.17,196.35,50,178.17,196.35,187.26,18.18,16.65,0,normal,15.5,unknown,177.01,207.43,30.42,farmer_market,low,unknown,unknown,35.6,74.36,winter,below_fair_price,normal
12/18/2025,2025,12,December,18,Thursday,islamabad,onion,865,109.87,168.11,1,109.87,168.11,138.99,58.24,13.2,0,cold,15.5,diesel,166.74,194.48,27.74,open_market,unknown,medium,unknown,33.68,61.68,winter,above_fair_price,capped
12/18/2025,2025,12,December,18,Thursday,karachi,onion,572,168.51,185.71,20,168.51,185.71,177.11,17.2,22.67,0,normal,15.5,unknown,163.74,180.35,16.61,retail,low,unknown,unknown,32.2,73.61,winter,above_fair_price,normal
12/18/2025,2025,12,December,18,Thursday,multan,rice,mul_ric_20251218,262.51,289.3,5,262.51,289.3,275.905,26.79,19.07,0,normal,15.5,unknown,155.62,180.35,24.73,local_market,unknown,high,unknown,34.67,68.58,winter,above_fair_price,normal
12/18/2025,2025,12,December,18,Thursday,multan,tomato,mul_tom_20251218,227.47,250.68,50,227.47,250.68,239.075,23.21,19.07,0,normal,15.5,unknown,224.52,254.92,30.4,local_market,medium,unknown,unknown,26.2,61.31,winter,below_fair_price,normal
12/19/2025,2025,12,December,19,Friday,karachi,tomato,355,221.2,243.78,10,221.2,243.78,232.49,22.58,23.66,0,normal,15.5,unknown,155.62,246.96,49.31,unknown,unknown,unknown,vendor,26.89,69.98,winter,above_fair_price,normal
12/20/2025,2025,12,December,20,Saturday,lahore,potato,874,125.2,137.98,50,125.2,137.98,131.59,12.78,15.27,0,normal,15.5,unknown,119.85,140.01,20.16,farmer_market,low,unknown,retailer,34,72.48,winter,below_fair_price,normal
12/20/2025,2025,12,December,20,Saturday,peshawar,wheat,pes_whe_20251220,186.11,205.1,25,186.11,205.1,195.605,18.99,14.43,0.67,cold,15.5,unknown,155.62,210.47,49.31,unknown,high,unknown,small_farmer,34.68,67.84,winter,fair_price,normal
12/21/2025,2025,12,December,21,Sunday,islamabad,onion,178,170.66,188.08,1,170.66,188.08,179.37,17.42,14.37,1.42,cold,15.5,unknown,169.48,190.32,20.84,local_market,low,unknown,middleman,27.67,73.05,winter,above_fair_price,capped
12/21/2025,2025,12,December,21,Sunday,lahore,rice,662,282.87,311.74,50,282.87,311.74,297.305,28.87,15.61,0,normal,15.5,unknown,276.99,318.19,41.2,cooperative,unknown,medium,unknown,31.52,69.65,winter,below_fair_price,normal
12/22/2025,2025,12,December,22,Monday,islamabad,tomato,isl_tom_20251222,210.45,231.92,50,210.45,231.92,221.185,21.47,13.8,1.42,rainy,15.5,unknown,208.29,232.64,24.35,middleman_market,medium,medium,small_farmer,34.36,61.63,winter,below_fair_price,normal
12/22/2025,2025,12,December,22,Monday,lahore,potato,601,127.74,140.78,10,127.74,140.78,134.26,13.04,16.41,0,normal,15.5,unknown,155.62,153.14,-2.48,unknown,medium,unknown,unknown,31.52,74.36,winter,above_fair_price,normal
12/22/2025,2025,12,December,22,Monday,multan,onion,337,109.38,159.62,20,109.38,159.62,134.5,50.24,16.35,0.16,normal,15.5,unknown,155.62,179.52,23.9,wholesale,medium,unknown,wholesaler,30.16,73.23,winter,above_fair_price,normal
12/23/2025,2025,12,December,23,Tuesday,islamabad,tomato,984,209.74,231.15,20,209.74,231.15,220.445,21.41,13.66,0.01,cold,15.5,unknown,207.3,231.7,24.4,wholesale,unknown,low,unknown,35.47,64.82,winter,above_fair_price,normal
12/23/2025,2025,12,December,23,Tuesday,multan,rice,992,267.93,295.27,20,267.93,295.27,281.6,27.34,15.72,0,normal,15.5,unknown,262.47,299.29,36.82,wholesale,unknown,high,unknown,35.1,71.52,winter,above_fair_price,normal
12/23/2025,2025,12,December,23,Tuesday,multan,tomato,951,208.7,229.99,10,208.7,229.99,219.345,21.29,15.72,0,normal,15.5,petrol,155.62,235.66,49.31,farmer_market,unknown,low,unknown,30.16,63.43,winter,above_fair_price,normal
12/23/2025,2025,12,December,23,Tuesday,peshawar,potato,940,125.55,138.36,100,125.55,138.36,131.955,12.81,9.27,0,cold,15.5,unknown,123.8,141.61,17.81,unknown,unknown,low,retailer,34.02,71.37,winter,below_fair_price,normal
12/23/2025,2025,12,December,23,Tuesday,peshawar,wheat,pes_whe_20251223,186.18,205.18,50,186.18,205.18,195.68,19,9.27,0,cold,15.5,diesel,185.7,212.48,26.78,farmer_market,unknown,high,unknown,34.02,62.32,winter,below_fair_price,normal
12/24/2025,2025,12,December,24,Wednesday,karachi,potato,kar_pot_20251224,82.22,117.24,25,82.22,117.24,99.73,35.02,20.76,0,normal,15.5,petrol,110.98,139.75,28.77,retail,high,medium,unknown,31.78,67,winter,fair_price,normal
12/24/2025,2025,12,December,24,Wednesday,lahore,onion,897,1292.34,1487.45,5,1292.34,1487.45,1389.895,195.11,13.86,0,cold,15.5,unknown,166.88,194.9,28.02,local_market,unknown,high,unknown,31.52,74.36,winter,above_fair_price,capped
12/25/2025,2025,12,December,25,Thursday,karachi,rice,340,284.86,313.93,50,284.86,313.93,299.395,29.07,19.56,0,normal,15.5,unknown,280.58,319.94,39.36,middleman_market,low,unknown,cooperative,35.11,68.43,winter,below_fair_price,normal
12/25/2025,2025,12,December,25,Thursday,karachi,wheat,kar_whe_20251225,193.9,213.69,10,193.9,213.69,203.795,19.79,19.56,0,normal,15.5,unknown,183.07,180.35,-2.72,cooperative,medium,unknown,unknown,24.86,67,winter,above_fair_price,normal
12/25/2025,2025,12,December,25,Thursday,multan,wheat,621,191.99,211.58,1,191.99,211.58,201.785,19.59,15.73,0,normal,15.5,unknown,187.72,180.35,-6.05,retail,unknown,unknown,unknown,27.39,72.77,winter,above_fair_price,capped
12/25/2025,2025,12,December,25,Thursday,peshawar,potato,pes_pot_20251225,126.94,139.89,10,126.94,139.89,133.415,12.95,10.51,0,cold,15.5,unknown,155.62,143.11,-6.05,open_market,unknown,unknown,unknown,34.02,62.08,winter,above_fair_price,normal
12/26/2025,2025,12,December,26,Friday,lahore,tomato,lah_tom_20251226,223.09,245.85,25,223.09,245.85,234.47,22.76,14.06,0,cold,15.5,unknown,155.62,246.76,49.31,unknown,unknown,medium,cooperative,26.21,74.36,winter,above_fair_price,normal
12/26/2025,2025,12,December,26,Friday,multan,potato,322,118.7,130.82,50,118.7,130.82,124.76,12.12,18.09,0,normal,15.5,petrol,113.14,180.35,49.31,local_market,unknown,unknown,unknown,30.16,66.32,winter,below_fair_price,normal
12/26/2025,2025,12,December,26,Friday,peshawar,onion,250,165.44,182.32,25,165.44,182.32,173.88,16.88,11.19,0,cold,15.5,unknown,164.94,184.76,19.82,unknown,medium,low,unknown,25.94,74.4,winter,above_fair_price,normal
12/26/2025,2025,12,December,26,Friday,peshawar,wheat,pes_whe_20251226,190.3,209.72,10,190.3,209.72,200.01,19.42,11.19,0,cold,15.5,unknown,155.62,211.14,49.31,farmer_market,high,high,unknown,34.02,71.52,winter,above_fair_price,normal
12/27/2025,2025,12,December,27,Saturday,karachi,rice,412,270.87,298.51,5,270.87,298.51,284.69,27.64,20.76,0,normal,15.5,unknown,268.36,301.59,33.23,farmer_market,unknown,low,middleman,24.86,63.28,winter,above_fair_price,normal
